time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask
2015-02-13 09 AM,1.25085,1.25200,1.25064,1.25173,1.25114,1.25223,1.25088,1.25200
2015-02-13 10 AM,1.25172,1.25306,1.25089,1.25177,1.25200,1.25334,1.25115,1.25206
2015-02-13 11 AM,1.25178,1.25211,1.25076,1.25184,1.25205,1.25238,1.25099,1.25210
2015-02-13 12 PM,1.25186,1.25358,1.25124,1.25140,1.25210,1.25386,1.25152,1.25167
2015-02-13 01 PM,1.25140,1.25156,1.24625,1.24733,1.25166,1.25182,1.24655,1.24759
2015-02-13 02 PM,1.24729,1.24894,1.24464,1.24523,1.24754,1.24914,1.24484,1.24580
2015-02-13 03 PM,1.24523,1.24550,1.24209,1.24494,1.24579,1.24588,1.24229,1.24514
2015-02-13 04 PM,1.24499,1.24557,1.24322,1.24483,1.24515,1.24659,1.24342,1.24500
2015-02-13 05 PM,1.24479,1.24579,1.24411,1.24514,1.24498,1.24599,1.24431,1.24535
2015-02-13 06 PM,1.24519,1.24864,1.24460,1.24792,1.24539,1.24906,1.24482,1.24812
2015-02-13 07 PM,1.24791,1.24806,1.24648,1.24711,1.24810,1.24828,1.24669,1.24731
2015-02-13 08 PM,1.24711,1.24727,1.24567,1.24601,1.24732,1.24749,1.24600,1.24626
2015-02-13 09 PM,1.24595,1.24673,1.24404,1.24446,1.24622,1.24701,1.24483,1.24593
2015-02-15 10 PM,1.24377,1.24543,1.24373,1.24527,1.24477,1.24635,1.24470,1.24575
2015-02-15 11 PM,1.24530,1.24575,1.24401,1.24539,1.24574,1.24611,1.24462,1.24572
2015-02-16,1.24538,1.24541,1.24347,1.24358,1.24572,1.24581,1.24369,1.24388
2015-02-16 01 AM,1.24358,1.24409,1.24350,1.24357,1.24387,1.24433,1.24373,1.24384
2015-02-16 02 AM,1.24359,1.24401,1.24340,1.24346,1.24382,1.24424,1.24362,1.24365
2015-02-16 03 AM,1.24341,1.24343,1.24238,1.24270,1.24361,1.24363,1.24265,1.24294
2015-02-16 04 AM,1.24270,1.24318,1.24259,1.24269,1.24295,1.24343,1.24285,1.24290
2015-02-16 05 AM,1.24263,1.24317,1.24259,1.24283,1.24287,1.24343,1.24285,1.24311
2015-02-16 06 AM,1.24283,1.24301,1.24194,1.24214,1.24312,1.24330,1.24227,1.24241
2015-02-16 07 AM,1.24214,1.24331,1.24210,1.24240,1.24242,1.24359,1.24239,1.24265
2015-02-16 08 AM,1.24245,1.24433,1.24233,1.24377,1.24271,1.24461,1.24261,1.24406
2015-02-16 09 AM,1.24379,1.24523,1.24325,1.24410,1.24408,1.24553,1.24350,1.24441
2015-02-16 10 AM,1.24411,1.24634,1.24386,1.24602,1.24439,1.24666,1.24418,1.24628
2015-02-16 11 AM,1.24600,1.24600,1.24346,1.24482,1.24626,1.24626,1.24373,1.24511
2015-02-16 12 PM,1.24483,1.24576,1.24412,1.24443,1.24509,1.24599,1.24437,1.24466
2015-02-16 01 PM,1.24442,1.24709,1.24402,1.24656,1.24467,1.24738,1.24430,1.24686
2015-02-16 02 PM,1.24649,1.24775,1.24614,1.24775,1.24680,1.24798,1.24635,1.24797
2015-02-16 03 PM,1.24776,1.24836,1.24665,1.24816,1.24797,1.24854,1.24684,1.24836
2015-02-16 04 PM,1.24814,1.24814,1.24621,1.24722,1.24835,1.24835,1.24644,1.24745
2015-02-16 05 PM,1.24716,1.24753,1.24677,1.24738,1.24741,1.24778,1.24700,1.24759
2015-02-16 06 PM,1.24736,1.24894,1.24645,1.24694,1.24760,1.24924,1.24697,1.24733
2015-02-16 07 PM,1.24689,1.24724,1.24506,1.24574,1.24725,1.24771,1.24548,1.24604
2015-02-16 08 PM,1.24573,1.24709,1.24498,1.24610,1.24604,1.24803,1.24590,1.24674
2015-02-16 09 PM,1.24613,1.24672,1.24488,1.24611,1.24673,1.24803,1.24577,1.24687
2015-02-16 10 PM,1.24610,1.24698,1.24316,1.24688,1.24683,1.24775,1.24516,1.24748
2015-02-16 11 PM,1.24687,1.24774,1.24626,1.24769,1.24749,1.24806,1.24685,1.24799
2015-02-17,1.24770,1.24773,1.24631,1.24659,1.24799,1.24801,1.24659,1.24695
2015-02-17 01 AM,1.24654,1.24678,1.24524,1.24539,1.24688,1.24710,1.24560,1.24568
2015-02-17 02 AM,1.24538,1.24573,1.24401,1.24412,1.24568,1.24601,1.24431,1.24439
2015-02-17 03 AM,1.24412,1.24491,1.24405,1.24479,1.24438,1.24518,1.24429,1.24509
2015-02-17 04 AM,1.24485,1.24498,1.24448,1.24470,1.24514,1.24523,1.24477,1.24491
2015-02-17 05 AM,1.24474,1.24477,1.24405,1.24428,1.24495,1.24501,1.24433,1.24451
2015-02-17 06 AM,1.24423,1.24474,1.24397,1.24465,1.24446,1.24503,1.24424,1.24496
2015-02-17 07 AM,1.24464,1.24489,1.24351,1.24367,1.24496,1.24512,1.24376,1.24396
2015-02-17 08 AM,1.24367,1.24496,1.24320,1.24465,1.24395,1.24527,1.24351,1.24487
2015-02-17 09 AM,1.24467,1.24488,1.23851,1.23949,1.24495,1.24515,1.23887,1.23976
2015-02-17 10 AM,1.23949,1.24007,1.23742,1.23771,1.23977,1.24032,1.23768,1.23791
2015-02-17 11 AM,1.23770,1.23834,1.23614,1.23746,1.23792,1.23859,1.23641,1.23766
2015-02-17 12 PM,1.23750,1.23864,1.23644,1.23688,1.23772,1.23890,1.23671,1.23714
2015-02-17 01 PM,1.23688,1.23850,1.23614,1.23786,1.23715,1.23890,1.23672,1.23806
2015-02-17 02 PM,1.23786,1.24225,1.23756,1.24197,1.23805,1.24248,1.23780,1.24217
2015-02-17 03 PM,1.24196,1.24467,1.24123,1.24260,1.24218,1.24485,1.24148,1.24279
2015-02-17 04 PM,1.24257,1.24318,1.23954,1.24018,1.24273,1.24339,1.23974,1.24036
2015-02-17 05 PM,1.24012,1.24129,1.23932,1.23957,1.24033,1.24146,1.23949,1.23977
2015-02-17 06 PM,1.23957,1.24055,1.23862,1.23875,1.23978,1.24080,1.23887,1.23896
2015-02-17 07 PM,1.23876,1.23940,1.23702,1.23823,1.23896,1.23965,1.23724,1.23842
2015-02-17 08 PM,1.23822,1.23869,1.23705,1.23724,1.23843,1.23891,1.23730,1.23747
2015-02-17 09 PM,1.23725,1.23885,1.23718,1.23861,1.23747,1.23938,1.23742,1.23938
2015-02-17 10 PM,1.23866,1.23903,1.23804,1.23891,1.23933,1.23967,1.23856,1.23938
2015-02-17 11 PM,1.23890,1.23967,1.23872,1.23900,1.23939,1.23997,1.23914,1.23926
2015-02-18,1.23903,1.23913,1.23829,1.23896,1.23929,1.23937,1.23851,1.23915
2015-02-18 01 AM,1.23890,1.23956,1.23851,1.23942,1.23913,1.23983,1.23877,1.23967
2015-02-18 02 AM,1.23941,1.23941,1.23801,1.23843,1.23964,1.23967,1.23830,1.23866
2015-02-18 03 AM,1.23842,1.23958,1.23828,1.23951,1.23867,1.23980,1.23853,1.23976
2015-02-18 04 AM,1.23948,1.24032,1.23924,1.24002,1.23973,1.24056,1.23951,1.24023
2015-02-18 05 AM,1.24001,1.24016,1.23961,1.23982,1.24025,1.24039,1.23987,1.24009
2015-02-18 06 AM,1.23983,1.24059,1.23949,1.24057,1.24009,1.24083,1.23974,1.24077
2015-02-18 07 AM,1.24061,1.24112,1.24041,1.24078,1.24081,1.24132,1.24064,1.24101
2015-02-18 08 AM,1.24076,1.24176,1.24015,1.24111,1.24098,1.24198,1.24038,1.24137
2015-02-18 09 AM,1.24109,1.24185,1.24043,1.24088,1.24134,1.24208,1.24067,1.24120
2015-02-18 10 AM,1.24089,1.24258,1.23997,1.24235,1.24119,1.24283,1.24024,1.24263
2015-02-18 11 AM,1.24237,1.24461,1.24200,1.24460,1.24263,1.24490,1.24227,1.24484
2015-02-18 12 PM,1.24458,1.24460,1.24301,1.24352,1.24482,1.24486,1.24326,1.24376
2015-02-18 01 PM,1.24352,1.24550,1.24216,1.24379,1.24378,1.24583,1.24288,1.24406
2015-02-18 02 PM,1.24381,1.24582,1.24380,1.24542,1.24404,1.24608,1.24403,1.24564
2015-02-18 03 PM,1.24540,1.24652,1.24273,1.24319,1.24562,1.24670,1.24295,1.24336
2015-02-18 04 PM,1.24319,1.24581,1.24223,1.24561,1.24337,1.24598,1.24245,1.24577
2015-02-18 05 PM,1.24560,1.24560,1.24384,1.24424,1.24578,1.24578,1.24402,1.24442
2015-02-18 06 PM,1.24425,1.24518,1.24374,1.24435,1.24441,1.24539,1.24396,1.24480
2015-02-18 07 PM,1.24420,1.24420,1.23865,1.24254,1.24476,1.24505,1.23893,1.24276
2015-02-18 08 PM,1.24253,1.24382,1.24139,1.24170,1.24276,1.24430,1.24160,1.24197
2015-02-18 09 PM,1.24168,1.24552,1.24152,1.24517,1.24195,1.24594,1.24182,1.24562
2015-02-18 10 PM,1.24511,1.24539,1.24468,1.24511,1.24565,1.24611,1.24527,1.24563
2015-02-18 11 PM,1.24510,1.24565,1.24489,1.24552,1.24564,1.24604,1.24544,1.24579
2015-02-19,1.24550,1.24551,1.24492,1.24510,1.24576,1.24577,1.24517,1.24534
2015-02-19 01 AM,1.24504,1.24522,1.24432,1.24439,1.24531,1.24543,1.24454,1.24458
2015-02-19 02 AM,1.24439,1.24443,1.24365,1.24385,1.24459,1.24467,1.24387,1.24412
2015-02-19 03 AM,1.24392,1.24428,1.24359,1.24420,1.24419,1.24449,1.24385,1.24442
2015-02-19 04 AM,1.24422,1.24500,1.24390,1.24485,1.24440,1.24525,1.24416,1.24509
2015-02-19 05 AM,1.24486,1.24542,1.24421,1.24496,1.24509,1.24565,1.24444,1.24519
2015-02-19 06 AM,1.24498,1.24689,1.24465,1.24630,1.24521,1.24709,1.24494,1.24652
2015-02-19 07 AM,1.24631,1.24715,1.24553,1.24695,1.24652,1.24735,1.24578,1.24711
2015-02-19 08 AM,1.24688,1.24776,1.24584,1.24758,1.24709,1.24796,1.24610,1.24780
2015-02-19 09 AM,1.24758,1.24890,1.24728,1.24885,1.24781,1.24912,1.24750,1.24905
2015-02-19 10 AM,1.24879,1.24887,1.24702,1.24813,1.24901,1.24911,1.24724,1.24834
2015-02-19 11 AM,1.24814,1.24873,1.24721,1.24767,1.24832,1.24897,1.24744,1.24788
2015-02-19 12 PM,1.24770,1.25491,1.24766,1.25115,1.24790,1.25691,1.24787,1.25134
2015-02-19 01 PM,1.25116,1.25361,1.25099,1.25298,1.25133,1.25381,1.25128,1.25321
2015-02-19 02 PM,1.25303,1.25460,1.25254,1.25256,1.25326,1.25481,1.25279,1.25293
2015-02-19 03 PM,1.25248,1.25389,1.25135,1.25169,1.25287,1.25409,1.25156,1.25186
2015-02-19 04 PM,1.25168,1.25276,1.24749,1.24845,1.25186,1.25311,1.24769,1.24863
2015-02-19 05 PM,1.24839,1.25157,1.24817,1.24925,1.24859,1.25180,1.24837,1.24949
2015-02-19 06 PM,1.24927,1.25049,1.24855,1.24882,1.24949,1.25071,1.24878,1.24902
2015-02-19 07 PM,1.24877,1.25061,1.24825,1.24943,1.24899,1.25079,1.24845,1.24963
2015-02-19 08 PM,1.24943,1.24985,1.24918,1.24958,1.24962,1.25005,1.24940,1.24983
2015-02-19 09 PM,1.24959,1.24979,1.24893,1.24926,1.24983,1.25006,1.24920,1.24977
2015-02-19 10 PM,1.24934,1.24958,1.24832,1.24936,1.24994,1.25027,1.24928,1.24983
2015-02-19 11 PM,1.24934,1.24968,1.24819,1.24890,1.24984,1.25016,1.24852,1.24927
2015-02-20,1.24890,1.24916,1.24852,1.24855,1.24926,1.24947,1.24881,1.24882
2015-02-20 01 AM,1.24853,1.24864,1.24794,1.24801,1.24883,1.24888,1.24817,1.24821
2015-02-20 02 AM,1.24799,1.24825,1.24791,1.24803,1.24825,1.24858,1.24813,1.24827
2015-02-20 03 AM,1.24802,1.24834,1.24800,1.24824,1.24824,1.24855,1.24823,1.24845
2015-02-20 04 AM,1.24823,1.24827,1.24791,1.24823,1.24845,1.24848,1.24811,1.24845
2015-02-20 05 AM,1.24823,1.24832,1.24802,1.24813,1.24844,1.24854,1.24824,1.24836
2015-02-20 06 AM,1.24814,1.24830,1.24780,1.24813,1.24836,1.24850,1.24808,1.24837
2015-02-20 07 AM,1.24815,1.24865,1.24796,1.24800,1.24837,1.24893,1.24819,1.24830
2015-02-20 08 AM,1.24801,1.24864,1.24603,1.24623,1.24830,1.24891,1.24627,1.24647
2015-02-20 09 AM,1.24621,1.24758,1.24423,1.24423,1.24649,1.24785,1.24445,1.24445
2015-02-20 10 AM,1.24425,1.24436,1.24212,1.24395,1.24446,1.24462,1.24238,1.24417
2015-02-20 11 AM,1.24398,1.24556,1.24380,1.24424,1.24425,1.24579,1.24403,1.24447
2015-02-20 12 PM,1.24425,1.24507,1.24355,1.24469,1.24446,1.24534,1.24382,1.24494
2015-02-20 01 PM,1.24468,1.25371,1.24442,1.25169,1.24494,1.25406,1.24470,1.25190
2015-02-20 02 PM,1.25169,1.25507,1.25109,1.25474,1.25191,1.25528,1.25133,1.25496
2015-02-20 03 PM,1.25479,1.25635,1.25053,1.25103,1.25500,1.25654,1.25073,1.25126
2015-02-20 04 PM,1.25104,1.25290,1.24971,1.25024,1.25125,1.25308,1.25019,1.25047
2015-02-20 05 PM,1.25025,1.25264,1.24982,1.25095,1.25046,1.25286,1.25012,1.25119
2015-02-20 06 PM,1.25086,1.25400,1.25082,1.25206,1.25116,1.25425,1.25109,1.25231
2015-02-20 07 PM,1.25207,1.25349,1.25165,1.25323,1.25231,1.25370,1.25187,1.25344
2015-02-20 08 PM,1.25316,1.25458,1.25263,1.25438,1.25341,1.25480,1.25293,1.25460
2015-02-20 09 PM,1.25432,1.25432,1.25283,1.25314,1.25457,1.25457,1.25310,1.25359
2015-02-22 10 PM,1.25258,1.25340,1.25202,1.25291,1.25345,1.25388,1.25271,1.25338
2015-02-22 11 PM,1.25293,1.25371,1.25280,1.25330,1.25335,1.25393,1.25330,1.25356
2015-02-23,1.25330,1.25498,1.25329,1.25404,1.25355,1.25527,1.25354,1.25429
2015-02-23 01 AM,1.25405,1.25524,1.25386,1.25514,1.25428,1.25545,1.25412,1.25535
2015-02-23 02 AM,1.25513,1.25547,1.25475,1.25539,1.25533,1.25571,1.25501,1.25565
2015-02-23 03 AM,1.25539,1.25592,1.25539,1.25563,1.25562,1.25616,1.25562,1.25585
2015-02-23 04 AM,1.25564,1.25576,1.25549,1.25557,1.25585,1.25600,1.25570,1.25576
2015-02-23 05 AM,1.25551,1.25575,1.25519,1.25571,1.25574,1.25599,1.25542,1.25595
2015-02-23 06 AM,1.25575,1.25588,1.25494,1.25557,1.25599,1.25614,1.25519,1.25585
2015-02-23 07 AM,1.25557,1.25644,1.25464,1.25520,1.25586,1.25672,1.25488,1.25546
2015-02-23 08 AM,1.25518,1.25811,1.25468,1.25797,1.25547,1.25834,1.25493,1.25820
2015-02-23 09 AM,1.25800,1.25875,1.25737,1.25867,1.25827,1.25898,1.25765,1.25890
2015-02-23 10 AM,1.25867,1.25950,1.25841,1.25950,1.25888,1.25974,1.25863,1.25973
2015-02-23 11 AM,1.25949,1.26109,1.25822,1.25858,1.25975,1.26135,1.25848,1.25882
2015-02-23 12 PM,1.25855,1.26165,1.25854,1.26157,1.25877,1.26188,1.25877,1.26181
2015-02-23 01 PM,1.26154,1.26236,1.25888,1.25931,1.26176,1.26257,1.25915,1.25952
2015-02-23 02 PM,1.25933,1.25976,1.25704,1.25734,1.25950,1.25994,1.25725,1.25779
2015-02-23 03 PM,1.25714,1.25937,1.25651,1.25783,1.25778,1.25958,1.25671,1.25801
2015-02-23 04 PM,1.25786,1.25844,1.25515,1.25769,1.25805,1.25866,1.25546,1.25788
2015-02-23 05 PM,1.25771,1.25969,1.25771,1.25849,1.25791,1.25988,1.25791,1.25868
2015-02-23 06 PM,1.25843,1.25980,1.25373,1.25685,1.25865,1.25999,1.25408,1.25704
2015-02-23 07 PM,1.25683,1.25865,1.25555,1.25776,1.25702,1.25888,1.25578,1.25796
2015-02-23 08 PM,1.25776,1.25828,1.25729,1.25748,1.25797,1.25851,1.25753,1.25768
2015-02-23 09 PM,1.25751,1.25786,1.25634,1.25675,1.25774,1.25809,1.25674,1.25736
2015-02-23 10 PM,1.25652,1.25728,1.25584,1.25674,1.25841,1.25841,1.25703,1.25708
2015-02-23 11 PM,1.25673,1.25753,1.25650,1.25722,1.25708,1.25780,1.25699,1.25756
2015-02-24,1.25722,1.25751,1.25663,1.25666,1.25757,1.25772,1.25685,1.25691
2015-02-24 01 AM,1.25667,1.25686,1.25632,1.25659,1.25693,1.25707,1.25654,1.25683
2015-02-24 02 AM,1.25664,1.25898,1.25647,1.25880,1.25687,1.25919,1.25672,1.25900
2015-02-24 03 AM,1.25884,1.25947,1.25801,1.25882,1.25904,1.25980,1.25827,1.25907
2015-02-24 04 AM,1.25881,1.25972,1.25881,1.25922,1.25908,1.25996,1.25908,1.25946
2015-02-24 05 AM,1.25923,1.25982,1.25922,1.25964,1.25946,1.26004,1.25944,1.25984
2015-02-24 06 AM,1.25969,1.26085,1.25969,1.26017,1.25989,1.26108,1.25989,1.26039
2015-02-24 07 AM,1.26021,1.26187,1.25958,1.26142,1.26043,1.26206,1.25985,1.26166
2015-02-24 08 AM,1.26139,1.26314,1.26122,1.26314,1.26161,1.26334,1.26144,1.26334
2015-02-24 09 AM,1.26318,1.26461,1.26304,1.26417,1.26338,1.26486,1.26323,1.26443
2015-02-24 10 AM,1.26417,1.26625,1.26359,1.26446,1.26444,1.26653,1.26385,1.26471
2015-02-24 11 AM,1.26447,1.26447,1.26207,1.26326,1.26471,1.26472,1.26237,1.26347
2015-02-24 12 PM,1.26326,1.26360,1.26209,1.26342,1.26349,1.26384,1.26233,1.26364
2015-02-24 01 PM,1.26338,1.26474,1.26017,1.26160,1.26359,1.26496,1.26044,1.26196
2015-02-24 02 PM,1.26162,1.26306,1.26075,1.26238,1.26194,1.26344,1.26096,1.26340
2015-02-24 03 PM,1.26238,1.26576,1.25532,1.25820,1.26339,1.26597,1.25557,1.25839
2015-02-24 04 PM,1.25815,1.26026,1.25509,1.26009,1.25834,1.26047,1.25530,1.26032
2015-02-24 05 PM,1.26014,1.26139,1.25892,1.26080,1.26036,1.26161,1.25912,1.26103
2015-02-24 06 PM,1.26084,1.26172,1.26027,1.26123,1.26108,1.26191,1.26052,1.26146
2015-02-24 07 PM,1.26129,1.26129,1.25010,1.25056,1.26149,1.26149,1.25036,1.25083
2015-02-24 08 PM,1.25057,1.25123,1.24777,1.24940,1.25082,1.25147,1.24800,1.24967
2015-02-24 09 PM,1.24939,1.24949,1.24837,1.24855,1.24967,1.24978,1.24867,1.24912
2015-02-24 10 PM,1.24843,1.24963,1.24796,1.24940,1.24965,1.25023,1.24900,1.24982
2015-02-24 11 PM,1.24939,1.24963,1.24868,1.24954,1.24983,1.24988,1.24901,1.24980
2015-02-25,1.24953,1.24954,1.24607,1.24642,1.24980,1.24980,1.24628,1.24672
2015-02-25 01 AM,1.24641,1.24699,1.24583,1.24633,1.24673,1.24720,1.24605,1.24651
2015-02-25 02 AM,1.24636,1.24659,1.24555,1.24573,1.24657,1.24688,1.24576,1.24599
2015-02-25 03 AM,1.24574,1.24627,1.24553,1.24597,1.24599,1.24648,1.24574,1.24617
2015-02-25 04 AM,1.24591,1.24616,1.24552,1.24557,1.24614,1.24639,1.24570,1.24580
2015-02-25 05 AM,1.24562,1.24594,1.24492,1.24537,1.24584,1.24615,1.24513,1.24559
2015-02-25 06 AM,1.24532,1.24683,1.24509,1.24542,1.24555,1.24710,1.24537,1.24570
2015-02-25 07 AM,1.24549,1.24634,1.24416,1.24517,1.24572,1.24659,1.24442,1.24548
2015-02-25 08 AM,1.24511,1.24608,1.24430,1.24504,1.24542,1.24635,1.24455,1.24536
2015-02-25 09 AM,1.24500,1.24527,1.24386,1.24434,1.24529,1.24552,1.24408,1.24454
2015-02-25 10 AM,1.24433,1.24503,1.24321,1.24368,1.24454,1.24531,1.24346,1.24392
2015-02-25 11 AM,1.24367,1.24414,1.24220,1.24238,1.24393,1.24441,1.24244,1.24262
2015-02-25 12 PM,1.24240,1.24503,1.23894,1.24494,1.24263,1.24528,1.24067,1.24517
2015-02-25 01 PM,1.24495,1.24496,1.24050,1.24092,1.24515,1.24516,1.24074,1.24119
2015-02-25 02 PM,1.24094,1.24490,1.24081,1.24475,1.24117,1.24530,1.24102,1.24528
2015-02-25 03 PM,1.24483,1.24581,1.24146,1.24405,1.24539,1.24599,1.24168,1.24420
2015-02-25 04 PM,1.24401,1.24426,1.24160,1.24180,1.24417,1.24444,1.24180,1.24197
2015-02-25 05 PM,1.24177,1.24380,1.24176,1.24354,1.24192,1.24398,1.24192,1.24374
2015-02-25 06 PM,1.24352,1.24461,1.24308,1.24377,1.24372,1.24480,1.24324,1.24398
2015-02-25 07 PM,1.24376,1.24380,1.24216,1.24277,1.24398,1.24401,1.24237,1.24294
2015-02-25 08 PM,1.24280,1.24366,1.24199,1.24199,1.24300,1.24387,1.24228,1.24250
2015-02-25 09 PM,1.24198,1.24408,1.24198,1.24328,1.24248,1.24494,1.24235,1.24394
2015-02-25 10 PM,1.24310,1.24408,1.24287,1.24319,1.24404,1.24515,1.24348,1.24410
2015-02-25 11 PM,1.24319,1.24372,1.24293,1.24317,1.24411,1.24426,1.24341,1.24349
2015-02-26,1.24315,1.24369,1.24241,1.24369,1.24348,1.24393,1.24270,1.24391
2015-02-26 01 AM,1.24369,1.24418,1.24285,1.24360,1.24390,1.24436,1.24316,1.24387
2015-02-26 02 AM,1.24359,1.24380,1.24334,1.24337,1.24385,1.24401,1.24356,1.24363
2015-02-26 03 AM,1.24337,1.24365,1.24301,1.24305,1.24364,1.24392,1.24321,1.24325
2015-02-26 04 AM,1.24308,1.24314,1.24266,1.24289,1.24330,1.24343,1.24289,1.24306
2015-02-26 05 AM,1.24280,1.24303,1.24223,1.24244,1.24305,1.24325,1.24250,1.24267
2015-02-26 06 AM,1.24243,1.24256,1.23980,1.24131,1.24267,1.24279,1.24123,1.24165
2015-02-26 07 AM,1.24134,1.24214,1.24120,1.24159,1.24162,1.24237,1.24147,1.24184
2015-02-26 08 AM,1.24152,1.24153,1.24037,1.24128,1.24181,1.24181,1.24060,1.24156
2015-02-26 09 AM,1.24125,1.24175,1.23911,1.23919,1.24154,1.24199,1.23936,1.23946
2015-02-26 10 AM,1.23919,1.24172,1.23861,1.24170,1.23945,1.24199,1.23887,1.24196
2015-02-26 11 AM,1.24169,1.24538,1.24141,1.24524,1.24196,1.24563,1.24171,1.24549
2015-02-26 12 PM,1.24524,1.24798,1.24422,1.24692,1.24548,1.24828,1.24445,1.24717
2015-02-26 01 PM,1.24694,1.24818,1.24159,1.24804,1.24715,1.24849,1.24281,1.24832
2015-02-26 02 PM,1.24805,1.25156,1.24679,1.24914,1.24831,1.25179,1.24699,1.24937
2015-02-26 03 PM,1.24918,1.25301,1.24828,1.24880,1.24942,1.25322,1.24847,1.24904
2015-02-26 04 PM,1.24881,1.24966,1.24545,1.24893,1.24904,1.24987,1.24566,1.24911
2015-02-26 05 PM,1.24887,1.25193,1.24811,1.25031,1.24907,1.25215,1.24833,1.25050
2015-02-26 06 PM,1.25031,1.25190,1.25031,1.25101,1.25051,1.25212,1.25051,1.25120
2015-02-26 07 PM,1.25102,1.25300,1.25084,1.25285,1.25123,1.25325,1.25107,1.25306
2015-02-26 08 PM,1.25284,1.25340,1.25198,1.25271,1.25307,1.25361,1.25220,1.25290
2015-02-26 09 PM,1.25269,1.25269,1.25097,1.25110,1.25293,1.25293,1.25138,1.25174
2015-02-26 10 PM,1.25146,1.25206,1.25093,1.25139,1.25242,1.25310,1.25145,1.25173
2015-02-26 11 PM,1.25139,1.25162,1.25023,1.25055,1.25171,1.25199,1.25051,1.25085
2015-02-27,1.25049,1.25077,1.24936,1.24977,1.25080,1.25110,1.24961,1.25000
2015-02-27 01 AM,1.24976,1.25085,1.24976,1.25025,1.25002,1.25114,1.24999,1.25050
2015-02-27 02 AM,1.25025,1.25095,1.24991,1.25012,1.25051,1.25191,1.25024,1.25040
2015-02-27 03 AM,1.25012,1.25030,1.24913,1.24925,1.25039,1.25058,1.24935,1.24950
2015-02-27 04 AM,1.24923,1.24947,1.24856,1.24889,1.24944,1.24967,1.24885,1.24912
2015-02-27 05 AM,1.24889,1.24924,1.24856,1.24858,1.24911,1.24949,1.24876,1.24876
2015-02-27 06 AM,1.24852,1.24974,1.24817,1.24920,1.24874,1.24999,1.24841,1.24942
2015-02-27 07 AM,1.24916,1.24927,1.24830,1.24846,1.24937,1.24950,1.24852,1.24865
2015-02-27 08 AM,1.24847,1.24932,1.24755,1.24832,1.24864,1.24997,1.24835,1.24857
2015-02-27 09 AM,1.24838,1.24878,1.24674,1.24710,1.24861,1.24906,1.24697,1.24735
2015-02-27 10 AM,1.24709,1.24891,1.24672,1.24763,1.24735,1.24916,1.24698,1.24787
2015-02-27 11 AM,1.24763,1.24868,1.24711,1.24778,1.24786,1.24895,1.24740,1.24802
2015-02-27 12 PM,1.24777,1.24832,1.24706,1.24720,1.24800,1.24859,1.24730,1.24749
2015-02-27 01 PM,1.24721,1.24849,1.24475,1.24847,1.24748,1.24873,1.24501,1.24872
2015-02-27 02 PM,1.24849,1.25072,1.24733,1.24850,1.24871,1.25096,1.24753,1.24902
2015-02-27 03 PM,1.24861,1.24909,1.24542,1.24859,1.24915,1.24947,1.24566,1.24874
2015-02-27 04 PM,1.24856,1.25155,1.24846,1.25058,1.24875,1.25178,1.24864,1.25078
2015-02-27 05 PM,1.25053,1.25169,1.24994,1.25075,1.25075,1.25197,1.25015,1.25096
2015-02-27 06 PM,1.25073,1.25296,1.25071,1.25116,1.25092,1.25317,1.25092,1.25134
2015-02-27 07 PM,1.25110,1.25167,1.25029,1.25137,1.25131,1.25190,1.25050,1.25157
2015-02-27 08 PM,1.25135,1.25168,1.24958,1.25016,1.25158,1.25184,1.24982,1.25048
2015-02-27 09 PM,1.25024,1.25032,1.24827,1.24944,1.25048,1.25190,1.24888,1.25144
2015-03-01 10 PM,1.24991,1.25064,1.24990,1.25049,1.25067,1.25141,1.25061,1.25108
2015-03-01 11 PM,1.25051,1.25161,1.25013,1.25144,1.25108,1.25181,1.25051,1.25167
2015-03-02,1.25141,1.25195,1.25090,1.25155,1.25161,1.25228,1.25113,1.25180
2015-03-02 01 AM,1.25160,1.25160,1.25009,1.25079,1.25184,1.25184,1.25036,1.25100
2015-03-02 02 AM,1.25073,1.25126,1.25011,1.25101,1.25097,1.25150,1.25039,1.25123
2015-03-02 03 AM,1.25106,1.25112,1.24999,1.25062,1.25128,1.25139,1.25024,1.25087
2015-03-02 04 AM,1.25062,1.25062,1.24997,1.25049,1.25088,1.25088,1.25019,1.25073
2015-03-02 05 AM,1.25048,1.25066,1.24927,1.24968,1.25070,1.25090,1.24953,1.24990
2015-03-02 06 AM,1.24970,1.25025,1.24964,1.25013,1.24988,1.25049,1.24988,1.25038
2015-03-02 07 AM,1.25014,1.25253,1.24982,1.25134,1.25037,1.25278,1.25009,1.25160
2015-03-02 08 AM,1.25134,1.25194,1.25078,1.25079,1.25159,1.25218,1.25102,1.25105
2015-03-02 09 AM,1.25079,1.25141,1.24965,1.24977,1.25104,1.25163,1.24988,1.24998
2015-03-02 10 AM,1.24979,1.25014,1.24818,1.24894,1.25006,1.25038,1.24850,1.24919
2015-03-02 11 AM,1.24895,1.25064,1.24812,1.25030,1.24919,1.25088,1.24836,1.25052
2015-03-02 12 PM,1.25034,1.25042,1.24900,1.24999,1.25056,1.25063,1.24920,1.25021
2015-03-02 01 PM,1.25003,1.25095,1.24750,1.25036,1.25026,1.25120,1.24775,1.25060
