time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask
2015-02-12 10 AM,1.52354,1.53273,1.52077,1.53217,1.52378,1.53298,1.52109,1.53240
2015-02-12 11 AM,1.53212,1.53422,1.53192,1.53371,1.53234,1.53446,1.53215,1.53389
2015-02-12 12 PM,1.53366,1.53737,1.53334,1.53688,1.53385,1.53760,1.53354,1.53707
2015-02-12 01 PM,1.53683,1.53871,1.53463,1.53630,1.53702,1.53917,1.53511,1.53646
2015-02-12 02 PM,1.53634,1.53729,1.53542,1.53590,1.53652,1.53747,1.53564,1.53615
2015-02-12 03 PM,1.53587,1.53696,1.53420,1.53614,1.53616,1.53715,1.53442,1.53635
2015-02-12 04 PM,1.53619,1.53904,1.53608,1.53782,1.53641,1.53924,1.53629,1.53804
2015-02-12 05 PM,1.53778,1.53899,1.53683,1.53687,1.53797,1.53920,1.53703,1.53706
2015-02-12 06 PM,1.53683,1.53981,1.53674,1.53956,1.53701,1.54001,1.53696,1.53977
2015-02-12 07 PM,1.53950,1.54093,1.53930,1.54093,1.53972,1.54114,1.53949,1.54111
2015-02-12 08 PM,1.54096,1.54139,1.53967,1.54022,1.54119,1.54164,1.53989,1.54045
2015-02-12 09 PM,1.54017,1.54022,1.53808,1.53821,1.54038,1.54045,1.53849,1.53873
2015-02-12 10 PM,1.53819,1.53855,1.53781,1.53792,1.53874,1.53920,1.53821,1.53826
2015-02-12 11 PM,1.53790,1.53951,1.53790,1.53892,1.53826,1.53974,1.53826,1.53913
2015-02-13,1.53891,1.53891,1.53816,1.53850,1.53911,1.53911,1.53837,1.53876
2015-02-13 01 AM,1.53854,1.53910,1.53831,1.53873,1.53882,1.53932,1.53852,1.53891
2015-02-13 02 AM,1.53868,1.53912,1.53863,1.53881,1.53887,1.53938,1.53886,1.53903
2015-02-13 03 AM,1.53876,1.54056,1.53853,1.54056,1.53896,1.54078,1.53875,1.54078
2015-02-13 04 AM,1.54046,1.54189,1.54033,1.54136,1.54075,1.54215,1.54059,1.54162
2015-02-13 05 AM,1.54136,1.54178,1.54085,1.54169,1.54164,1.54199,1.54109,1.54191
2015-02-13 06 AM,1.54169,1.54169,1.54052,1.54052,1.54188,1.54188,1.54073,1.54075
2015-02-13 07 AM,1.54055,1.54127,1.53925,1.53975,1.54078,1.54166,1.53945,1.53999
2015-02-13 08 AM,1.53971,1.54067,1.53743,1.53846,1.53991,1.54088,1.53761,1.53865
2015-02-13 09 AM,1.53840,1.53937,1.53762,1.53896,1.53860,1.53955,1.53785,1.53918
2015-02-13 10 AM,1.53893,1.54009,1.53839,1.53841,1.53912,1.54030,1.53857,1.53860
2015-02-13 11 AM,1.53836,1.53958,1.53827,1.53841,1.53855,1.53979,1.53845,1.53862
2015-02-13 12 PM,1.53848,1.53889,1.53704,1.53808,1.53867,1.53906,1.53725,1.53828
2015-02-13 01 PM,1.53808,1.53983,1.53730,1.53911,1.53826,1.54002,1.53749,1.53929
2015-02-13 02 PM,1.53908,1.54044,1.53893,1.53983,1.53924,1.54062,1.53912,1.54042
2015-02-13 03 PM,1.53984,1.54213,1.53894,1.53938,1.54042,1.54231,1.53917,1.53955
2015-02-13 04 PM,1.53933,1.54029,1.53852,1.53914,1.53950,1.54048,1.53873,1.53934
2015-02-13 05 PM,1.53919,1.54013,1.53834,1.53988,1.53938,1.54035,1.53853,1.54008
2015-02-13 06 PM,1.53993,1.54054,1.53862,1.53938,1.54013,1.54077,1.53882,1.53959
2015-02-13 07 PM,1.53942,1.54032,1.53884,1.53906,1.53965,1.54051,1.53906,1.53925
2015-02-13 08 PM,1.53910,1.54070,1.53896,1.54022,1.53932,1.54092,1.53917,1.54045
2015-02-13 09 PM,1.54028,1.54049,1.53838,1.53867,1.54050,1.54147,1.53924,1.54067
2015-02-15 10 PM,1.54210,1.54216,1.53872,1.54083,1.54332,1.54373,1.54010,1.54186
2015-02-15 11 PM,1.54096,1.54103,1.53913,1.54000,1.54177,1.54177,1.53950,1.54032
2015-02-16,1.54000,1.54220,1.53999,1.54170,1.54033,1.54251,1.54032,1.54193
2015-02-16 01 AM,1.54168,1.54193,1.54110,1.54160,1.54193,1.54222,1.54136,1.54186
2015-02-16 02 AM,1.54156,1.54227,1.54112,1.54205,1.54178,1.54248,1.54136,1.54225
2015-02-16 03 AM,1.54210,1.54356,1.54202,1.54311,1.54230,1.54387,1.54224,1.54331
2015-02-16 04 AM,1.54305,1.54344,1.54292,1.54331,1.54326,1.54365,1.54310,1.54350
2015-02-16 05 AM,1.54335,1.54339,1.54284,1.54325,1.54356,1.54361,1.54304,1.54345
2015-02-16 06 AM,1.54324,1.54389,1.54295,1.54319,1.54345,1.54408,1.54315,1.54339
2015-02-16 07 AM,1.54319,1.54391,1.54200,1.54375,1.54340,1.54419,1.54219,1.54396
2015-02-16 08 AM,1.54370,1.54382,1.54019,1.54107,1.54389,1.54403,1.54042,1.54125
2015-02-16 09 AM,1.54112,1.54129,1.53926,1.53940,1.54132,1.54150,1.53946,1.53960
2015-02-16 10 AM,1.53935,1.53967,1.53705,1.53731,1.53954,1.53986,1.53725,1.53751
2015-02-16 11 AM,1.53737,1.53830,1.53721,1.53732,1.53756,1.53850,1.53741,1.53751
2015-02-16 12 PM,1.53737,1.53869,1.53705,1.53731,1.53755,1.53888,1.53728,1.53749
2015-02-16 01 PM,1.53735,1.53808,1.53643,1.53696,1.53755,1.53829,1.53669,1.53714
2015-02-16 02 PM,1.53701,1.53874,1.53701,1.53786,1.53718,1.53896,1.53718,1.53804
2015-02-16 03 PM,1.53779,1.53827,1.53690,1.53782,1.53799,1.53848,1.53708,1.53799
2015-02-16 04 PM,1.53785,1.53874,1.53614,1.53665,1.53806,1.53894,1.53646,1.53689
2015-02-16 05 PM,1.53671,1.53674,1.53485,1.53513,1.53694,1.53710,1.53513,1.53537
2015-02-16 06 PM,1.53519,1.53533,1.53383,1.53434,1.53544,1.53575,1.53410,1.53466
2015-02-16 07 PM,1.53440,1.53600,1.53414,1.53597,1.53474,1.53651,1.53448,1.53630
2015-02-16 08 PM,1.53586,1.53655,1.53509,1.53604,1.53626,1.53690,1.53549,1.53638
2015-02-16 09 PM,1.53604,1.53655,1.53554,1.53590,1.53637,1.53706,1.53604,1.53680
2015-02-16 10 PM,1.53615,1.53712,1.53449,1.53569,1.53705,1.53802,1.53584,1.53617
2015-02-16 11 PM,1.53568,1.53625,1.53513,1.53521,1.53615,1.53655,1.53547,1.53556
2015-02-17,1.53525,1.53618,1.53491,1.53601,1.53553,1.53646,1.53518,1.53623
2015-02-17 01 AM,1.53600,1.53684,1.53577,1.53640,1.53623,1.53706,1.53599,1.53663
2015-02-17 02 AM,1.53647,1.53734,1.53640,1.53724,1.53668,1.53756,1.53660,1.53744
2015-02-17 03 AM,1.53717,1.53752,1.53671,1.53732,1.53740,1.53775,1.53692,1.53752
2015-02-17 04 AM,1.53731,1.53804,1.53705,1.53765,1.53752,1.53825,1.53728,1.53785
2015-02-17 05 AM,1.53763,1.53805,1.53740,1.53798,1.53786,1.53830,1.53765,1.53822
2015-02-17 06 AM,1.53799,1.53808,1.53725,1.53747,1.53822,1.53828,1.53747,1.53768
2015-02-17 07 AM,1.53747,1.53803,1.53525,1.53588,1.53765,1.53821,1.53543,1.53607
2015-02-17 08 AM,1.53584,1.53605,1.53443,1.53458,1.53603,1.53626,1.53461,1.53476
2015-02-17 09 AM,1.53451,1.53782,1.53266,1.53591,1.53471,1.53820,1.53396,1.53614
2015-02-17 10 AM,1.53595,1.53969,1.53534,1.53887,1.53622,1.53993,1.53602,1.53906
2015-02-17 11 AM,1.53892,1.54019,1.53813,1.53897,1.53913,1.54038,1.53831,1.53915
2015-02-17 12 PM,1.53893,1.53898,1.53524,1.53585,1.53911,1.53917,1.53547,1.53614
2015-02-17 01 PM,1.53585,1.53606,1.53451,1.53527,1.53613,1.53626,1.53475,1.53546
2015-02-17 02 PM,1.53523,1.53599,1.53405,1.53419,1.53542,1.53618,1.53429,1.53439
2015-02-17 03 PM,1.53420,1.53457,1.53154,1.53360,1.53448,1.53476,1.53172,1.53379
2015-02-17 04 PM,1.53353,1.53528,1.53291,1.53458,1.53374,1.53548,1.53310,1.53479
2015-02-17 05 PM,1.53453,1.53630,1.53396,1.53616,1.53474,1.53650,1.53415,1.53636
2015-02-17 06 PM,1.53618,1.53683,1.53395,1.53566,1.53637,1.53705,1.53417,1.53586
2015-02-17 07 PM,1.53571,1.53635,1.53457,1.53601,1.53592,1.53659,1.53479,1.53621
2015-02-17 08 PM,1.53595,1.53622,1.53514,1.53563,1.53616,1.53644,1.53546,1.53587
2015-02-17 09 PM,1.53562,1.53562,1.53466,1.53511,1.53588,1.53588,1.53508,1.53566
2015-02-17 10 PM,1.53459,1.53546,1.53409,1.53451,1.53534,1.53604,1.53469,1.53479
2015-02-17 11 PM,1.53447,1.53544,1.53447,1.53510,1.53482,1.53572,1.53482,1.53532
2015-02-18,1.53517,1.53531,1.53441,1.53487,1.53536,1.53553,1.53462,1.53513
2015-02-18 01 AM,1.53493,1.53522,1.53431,1.53483,1.53518,1.53545,1.53451,1.53502
2015-02-18 02 AM,1.53487,1.53607,1.53487,1.53527,1.53508,1.53628,1.53508,1.53549
2015-02-18 03 AM,1.53523,1.53547,1.53483,1.53521,1.53542,1.53569,1.53503,1.53540
2015-02-18 04 AM,1.53524,1.53570,1.53478,1.53559,1.53548,1.53589,1.53498,1.53579
2015-02-18 05 AM,1.53553,1.53593,1.53519,1.53580,1.53574,1.53614,1.53539,1.53604
2015-02-18 06 AM,1.53585,1.53589,1.53482,1.53491,1.53611,1.53611,1.53502,1.53515
2015-02-18 07 AM,1.53492,1.53546,1.53410,1.53467,1.53511,1.53567,1.53428,1.53486
2015-02-18 08 AM,1.53463,1.53642,1.53430,1.53631,1.53481,1.53662,1.53448,1.53651
2015-02-18 09 AM,1.53631,1.54359,1.53595,1.54352,1.53649,1.54377,1.53615,1.54372
2015-02-18 10 AM,1.54348,1.54396,1.54211,1.54227,1.54366,1.54417,1.54229,1.54247
2015-02-18 11 AM,1.54225,1.54370,1.54179,1.54209,1.54246,1.54389,1.54199,1.54231
2015-02-18 12 PM,1.54215,1.54391,1.54156,1.54353,1.54236,1.54409,1.54176,1.54370
2015-02-18 01 PM,1.54347,1.54347,1.54179,1.54290,1.54366,1.54366,1.54197,1.54308
2015-02-18 02 PM,1.54284,1.54339,1.54191,1.54251,1.54304,1.54360,1.54208,1.54270
2015-02-18 03 PM,1.54256,1.54497,1.54189,1.54450,1.54276,1.54518,1.54210,1.54473
2015-02-18 04 PM,1.54453,1.54544,1.54254,1.54282,1.54472,1.54563,1.54272,1.54301
2015-02-18 05 PM,1.54287,1.54332,1.54151,1.54206,1.54305,1.54350,1.54170,1.54226
2015-02-18 06 PM,1.54212,1.54305,1.54167,1.54194,1.54232,1.54326,1.54187,1.54223
2015-02-18 07 PM,1.54180,1.54786,1.54149,1.54330,1.54234,1.54814,1.54234,1.54348
2015-02-18 08 PM,1.54335,1.54528,1.54308,1.54424,1.54352,1.54550,1.54329,1.54455
2015-02-18 09 PM,1.54424,1.54433,1.54313,1.54338,1.54457,1.54462,1.54345,1.54381
2015-02-18 10 PM,1.54347,1.54429,1.54286,1.54363,1.54390,1.54506,1.54377,1.54420
2015-02-18 11 PM,1.54372,1.54414,1.54333,1.54335,1.54431,1.54460,1.54359,1.54359
2015-02-19,1.54336,1.54406,1.54335,1.54384,1.54359,1.54432,1.54359,1.54407
2015-02-19 01 AM,1.54383,1.54494,1.54346,1.54474,1.54408,1.54516,1.54368,1.54496
2015-02-19 02 AM,1.54480,1.54562,1.54465,1.54552,1.54502,1.54585,1.54488,1.54575
2015-02-19 03 AM,1.54558,1.54567,1.54479,1.54486,1.54579,1.54588,1.54500,1.54506
2015-02-19 04 AM,1.54485,1.54516,1.54414,1.54443,1.54504,1.54537,1.54440,1.54468
2015-02-19 05 AM,1.54438,1.54562,1.54420,1.54530,1.54461,1.54582,1.54440,1.54550
2015-02-19 06 AM,1.54524,1.54594,1.54524,1.54591,1.54545,1.54619,1.54545,1.54610
2015-02-19 07 AM,1.54596,1.54646,1.54421,1.54436,1.54616,1.54664,1.54440,1.54453
2015-02-19 08 AM,1.54431,1.54547,1.54328,1.54458,1.54448,1.54609,1.54353,1.54480
2015-02-19 09 AM,1.54465,1.54590,1.54410,1.54443,1.54485,1.54614,1.54430,1.54464
2015-02-19 10 AM,1.54449,1.54518,1.54298,1.54403,1.54469,1.54539,1.54317,1.54427
2015-02-19 11 AM,1.54399,1.54556,1.54380,1.54548,1.54421,1.54576,1.54404,1.54565
2015-02-19 12 PM,1.54552,1.54590,1.54168,1.54242,1.54569,1.54609,1.54186,1.54263
2015-02-19 01 PM,1.54247,1.54338,1.54034,1.54139,1.54268,1.54356,1.54053,1.54158
2015-02-19 02 PM,1.54133,1.54334,1.54107,1.54231,1.54153,1.54352,1.54127,1.54337
2015-02-19 03 PM,1.54233,1.54424,1.54135,1.54372,1.54337,1.54448,1.54217,1.54392
2015-02-19 04 PM,1.54372,1.54509,1.54332,1.54486,1.54389,1.54531,1.54353,1.54507
2015-02-19 05 PM,1.54491,1.54491,1.54180,1.54306,1.54510,1.54510,1.54200,1.54330
2015-02-19 06 PM,1.54309,1.54340,1.54153,1.54168,1.54331,1.54359,1.54172,1.54187
2015-02-19 07 PM,1.54162,1.54204,1.54049,1.54113,1.54181,1.54222,1.54067,1.54134
2015-02-19 08 PM,1.54119,1.54136,1.54071,1.54093,1.54138,1.54154,1.54089,1.54117
2015-02-19 09 PM,1.54088,1.54147,1.54080,1.54107,1.54110,1.54189,1.54102,1.54175
2015-02-19 10 PM,1.54101,1.54159,1.54100,1.54145,1.54157,1.54203,1.54147,1.54173
2015-02-19 11 PM,1.54135,1.54181,1.54120,1.54181,1.54170,1.54208,1.54158,1.54203
2015-02-20,1.54188,1.54244,1.54155,1.54232,1.54207,1.54267,1.54180,1.54252
2015-02-20 01 AM,1.54225,1.54309,1.54202,1.54298,1.54247,1.54330,1.54222,1.54318
2015-02-20 02 AM,1.54298,1.54327,1.54263,1.54282,1.54319,1.54348,1.54286,1.54303
2015-02-20 03 AM,1.54277,1.54306,1.54208,1.54277,1.54297,1.54328,1.54227,1.54297
2015-02-20 04 AM,1.54283,1.54316,1.54256,1.54263,1.54302,1.54336,1.54276,1.54282
2015-02-20 05 AM,1.54267,1.54272,1.54231,1.54253,1.54286,1.54292,1.54251,1.54271
2015-02-20 06 AM,1.54248,1.54278,1.54210,1.54234,1.54266,1.54298,1.54229,1.54255
2015-02-20 07 AM,1.54230,1.54330,1.54147,1.54305,1.54248,1.54351,1.54169,1.54323
2015-02-20 08 AM,1.54303,1.54323,1.53783,1.53835,1.54323,1.54341,1.53803,1.53860
2015-02-20 09 AM,1.53833,1.53857,1.53445,1.53651,1.53859,1.53879,1.53535,1.53669
2015-02-20 10 AM,1.53646,1.53894,1.53645,1.53690,1.53665,1.53913,1.53664,1.53710
2015-02-20 11 AM,1.53686,1.53697,1.53425,1.53665,1.53704,1.53714,1.53447,1.53683
2015-02-20 12 PM,1.53671,1.53830,1.53612,1.53712,1.53687,1.53858,1.53631,1.53729
2015-02-20 01 PM,1.53707,1.53836,1.53582,1.53775,1.53726,1.53857,1.53600,1.53795
2015-02-20 02 PM,1.53781,1.53785,1.53526,1.53565,1.53800,1.53804,1.53544,1.53588
2015-02-20 03 PM,1.53571,1.53995,1.53517,1.53734,1.53593,1.54024,1.53536,1.53756
2015-02-20 04 PM,1.53728,1.53846,1.53602,1.53824,1.53750,1.53865,1.53625,1.53847
2015-02-20 05 PM,1.53825,1.54028,1.53633,1.54005,1.53846,1.54052,1.53655,1.54028
2015-02-20 06 PM,1.54005,1.54184,1.53914,1.53919,1.54027,1.54243,1.53936,1.53942
2015-02-20 07 PM,1.53919,1.54101,1.53872,1.53962,1.53939,1.54122,1.53895,1.53985
2015-02-20 08 PM,1.53961,1.54069,1.53774,1.53866,1.53986,1.54092,1.53801,1.53889
2015-02-20 09 PM,1.53872,1.53999,1.53840,1.53883,1.53895,1.54128,1.53885,1.54083
2015-02-22 10 PM,1.53899,1.53957,1.53840,1.53888,1.54036,1.54083,1.53903,1.53930
2015-02-22 11 PM,1.53888,1.53906,1.53850,1.53858,1.53931,1.53942,1.53872,1.53888
2015-02-23,1.53861,1.53861,1.53684,1.53796,1.53886,1.53889,1.53705,1.53818
2015-02-23 01 AM,1.53802,1.53809,1.53702,1.53720,1.53825,1.53829,1.53722,1.53740
2015-02-23 02 AM,1.53714,1.53861,1.53678,1.53821,1.53735,1.53885,1.53700,1.53842
2015-02-23 03 AM,1.53820,1.53820,1.53732,1.53781,1.53842,1.53842,1.53751,1.53801
2015-02-23 04 AM,1.53783,1.53825,1.53777,1.53796,1.53802,1.53847,1.53797,1.53818
2015-02-23 05 AM,1.53795,1.53873,1.53795,1.53843,1.53820,1.53893,1.53819,1.53864
2015-02-23 06 AM,1.53847,1.53942,1.53844,1.53869,1.53870,1.53969,1.53866,1.53887
2015-02-23 07 AM,1.53874,1.53874,1.53744,1.53848,1.53893,1.53893,1.53765,1.53867
2015-02-23 08 AM,1.53853,1.53927,1.53649,1.53686,1.53871,1.53947,1.53672,1.53708
2015-02-23 09 AM,1.53692,1.53792,1.53642,1.53677,1.53713,1.53811,1.53668,1.53695
2015-02-23 10 AM,1.53681,1.53739,1.53340,1.53359,1.53700,1.53758,1.53359,1.53376
2015-02-23 11 AM,1.53354,1.53614,1.53318,1.53604,1.53372,1.53632,1.53334,1.53621
2015-02-23 12 PM,1.53597,1.53768,1.53537,1.53710,1.53618,1.53787,1.53558,1.53731
2015-02-23 01 PM,1.53716,1.54163,1.53648,1.54062,1.53735,1.54182,1.53665,1.54084
2015-02-23 02 PM,1.54067,1.54202,1.54031,1.54179,1.54089,1.54256,1.54051,1.54229
2015-02-23 03 PM,1.54182,1.54519,1.54182,1.54487,1.54230,1.54536,1.54224,1.54500
2015-02-23 04 PM,1.54478,1.54738,1.54430,1.54624,1.54498,1.54757,1.54451,1.54644
2015-02-23 05 PM,1.54625,1.54703,1.54513,1.54521,1.54646,1.54723,1.54539,1.54546
2015-02-23 06 PM,1.54528,1.54691,1.54489,1.54613,1.54550,1.54711,1.54509,1.54634
2015-02-23 07 PM,1.54608,1.54696,1.54524,1.54527,1.54628,1.54717,1.54545,1.54546
2015-02-23 08 PM,1.54531,1.54615,1.54519,1.54577,1.54552,1.54635,1.54538,1.54598
2015-02-23 09 PM,1.54571,1.54607,1.54513,1.54548,1.54593,1.54631,1.54535,1.54598
2015-02-23 10 PM,1.54553,1.54582,1.54420,1.54531,1.54593,1.54627,1.54527,1.54568
2015-02-23 11 PM,1.54530,1.54572,1.54508,1.54509,1.54568,1.54608,1.54527,1.54527
2015-02-24,1.54513,1.54517,1.54484,1.54492,1.54534,1.54537,1.54506,1.54512
2015-02-24 01 AM,1.54491,1.54498,1.54451,1.54473,1.54513,1.54519,1.54473,1.54490
2015-02-24 02 AM,1.54476,1.54486,1.54289,1.54344,1.54495,1.54504,1.54315,1.54367
2015-02-24 03 AM,1.54343,1.54386,1.54323,1.54386,1.54365,1.54405,1.54345,1.54404
2015-02-24 04 AM,1.54382,1.54458,1.54340,1.54430,1.54400,1.54482,1.54360,1.54447
2015-02-24 05 AM,1.54433,1.54439,1.54343,1.54345,1.54456,1.54457,1.54363,1.54364
2015-02-24 06 AM,1.54345,1.54587,1.54308,1.54490,1.54367,1.54608,1.54327,1.54518
2015-02-24 07 AM,1.54486,1.54645,1.54461,1.54541,1.54510,1.54668,1.54484,1.54560
2015-02-24 08 AM,1.54546,1.54551,1.54353,1.54440,1.54566,1.54574,1.54371,1.54460
2015-02-24 09 AM,1.54433,1.54652,1.54315,1.54420,1.54456,1.54671,1.54334,1.54441
2015-02-24 10 AM,1.54426,1.54520,1.54302,1.54486,1.54446,1.54550,1.54320,1.54506
2015-02-24 11 AM,1.54492,1.54497,1.54305,1.54455,1.54510,1.54516,1.54325,1.54474
2015-02-24 12 PM,1.54453,1.54453,1.54306,1.54356,1.54468,1.54468,1.54325,1.54375
2015-02-24 01 PM,1.54352,1.54353,1.54167,1.54324,1.54369,1.54372,1.54184,1.54352
2015-02-24 02 PM,1.54331,1.54376,1.54182,1.54228,1.54355,1.54420,1.54200,1.54365
2015-02-24 03 PM,1.54228,1.54625,1.54007,1.54576,1.54364,1.54657,1.54033,1.54596
2015-02-24 04 PM,1.54573,1.54722,1.54304,1.54324,1.54592,1.54741,1.54324,1.54345
2015-02-24 05 PM,1.54330,1.54734,1.54323,1.54593,1.54350,1.54754,1.54345,1.54614
2015-02-24 06 PM,1.54586,1.54667,1.54436,1.54465,1.54609,1.54688,1.54457,1.54482
2015-02-24 07 PM,1.54470,1.54643,1.54470,1.54532,1.54489,1.54664,1.54489,1.54553
2015-02-24 08 PM,1.54534,1.54621,1.54497,1.54565,1.54554,1.54641,1.54519,1.54588
2015-02-24 09 PM,1.54563,1.54593,1.54480,1.54517,1.54589,1.54618,1.54504,1.54601
2015-02-24 10 PM,1.54486,1.54560,1.54451,1.54484,1.54575,1.54612,1.54489,1.54520
2015-02-24 11 PM,1.54481,1.54555,1.54462,1.54555,1.54522,1.54577,1.54499,1.54577
2015-02-25,1.54554,1.54778,1.54518,1.54697,1.54577,1.54807,1.54542,1.54720
2015-02-25 01 AM,1.54692,1.54751,1.54643,1.54706,1.54713,1.54773,1.54663,1.54727
2015-02-25 02 AM,1.54701,1.54769,1.54662,1.54764,1.54721,1.54790,1.54686,1.54785
2015-02-25 03 AM,1.54758,1.54771,1.54694,1.54734,1.54779,1.54792,1.54713,1.54751
2015-02-25 04 AM,1.54735,1.54763,1.54722,1.54746,1.54753,1.54783,1.54742,1.54765
2015-02-25 05 AM,1.54751,1.54775,1.54721,1.54775,1.54771,1.54795,1.54743,1.54793
2015-02-25 06 AM,1.54770,1.54982,1.54743,1.54950,1.54789,1.55007,1.54763,1.54971
2015-02-25 07 AM,1.54948,1.55106,1.54876,1.55019,1.54971,1.55143,1.54897,1.55039
2015-02-25 08 AM,1.55021,1.55189,1.54914,1.55181,1.55039,1.55207,1.54933,1.55203
2015-02-25 09 AM,1.55179,1.55375,1.55079,1.55115,1.55196,1.55397,1.55098,1.55132
2015-02-25 10 AM,1.55119,1.55172,1.54984,1.55072,1.55139,1.55193,1.55002,1.55093
2015-02-25 11 AM,1.55078,1.55087,1.54944,1.54964,1.55099,1.55106,1.54962,1.54983
2015-02-25 12 PM,1.54959,1.55031,1.54666,1.54686,1.54978,1.55050,1.54683,1.54704
2015-02-25 01 PM,1.54690,1.55005,1.54678,1.54956,1.54709,1.55025,1.54698,1.54976
2015-02-25 02 PM,1.54952,1.54977,1.54822,1.54910,1.54970,1.54995,1.54840,1.54955
2015-02-25 03 PM,1.54910,1.55012,1.54847,1.54864,1.54954,1.55030,1.54865,1.54883
2015-02-25 04 PM,1.54862,1.54978,1.54855,1.54969,1.54882,1.54995,1.54873,1.54986
2015-02-25 05 PM,1.54964,1.55085,1.54927,1.55084,1.54981,1.55106,1.54946,1.55104
2015-02-25 06 PM,1.55078,1.55232,1.55026,1.55203,1.55099,1.55252,1.55047,1.55220
2015-02-25 07 PM,1.55208,1.55297,1.55111,1.55260,1.55225,1.55320,1.55128,1.55283
2015-02-25 08 PM,1.55260,1.55328,1.55214,1.55328,1.55280,1.55347,1.55234,1.55347
2015-02-25 09 PM,1.55321,1.55321,1.55188,1.55256,1.55342,1.55342,1.55216,1.55307
2015-02-25 10 PM,1.55261,1.55301,1.55148,1.55259,1.55302,1.55367,1.55238,1.55296
2015-02-25 11 PM,1.55262,1.55295,1.55229,1.55261,1.55295,1.55332,1.55269,1.55283
2015-02-26,1.55255,1.55292,1.55189,1.55232,1.55278,1.55311,1.55210,1.55253
2015-02-26 01 AM,1.55228,1.55385,1.55221,1.55343,1.55247,1.55408,1.55244,1.55366
2015-02-26 02 AM,1.55346,1.55510,1.55322,1.55465,1.55368,1.55535,1.55344,1.55487
2015-02-26 03 AM,1.55459,1.55472,1.55422,1.55455,1.55482,1.55492,1.55443,1.55477
2015-02-26 04 AM,1.55451,1.55516,1.55451,1.55481,1.55471,1.55534,1.55471,1.55500
2015-02-26 05 AM,1.55486,1.55505,1.55366,1.55366,1.55506,1.55525,1.55389,1.55389
2015-02-26 06 AM,1.55360,1.55449,1.55342,1.55354,1.55383,1.55468,1.55362,1.55373
2015-02-26 07 AM,1.55350,1.55454,1.55272,1.55339,1.55368,1.55473,1.55291,1.55355
2015-02-26 08 AM,1.55344,1.55426,1.55151,1.55205,1.55361,1.55444,1.55171,1.55226
2015-02-26 09 AM,1.55207,1.55332,1.55184,1.55313,1.55226,1.55350,1.55204,1.55337
2015-02-26 10 AM,1.55313,1.55363,1.55205,1.55211,1.55328,1.55383,1.55222,1.55228
2015-02-26 11 AM,1.55206,1.55251,1.55108,1.55133,1.55224,1.55269,1.55125,1.55151
2015-02-26 12 PM,1.55137,1.55175,1.54937,1.54937,1.55158,1.55191,1.54953,1.54953
2015-02-26 01 PM,1.54931,1.54988,1.54613,1.54622,1.54949,1.55030,1.54635,1.54644
2015-02-26 02 PM,1.54617,1.54645,1.54114,1.54158,1.54637,1.54663,1.54129,1.54174
2015-02-26 03 PM,1.54154,1.54185,1.53960,1.54091,1.54169,1.54204,1.53978,1.54109
2015-02-26 04 PM,1.54084,1.54248,1.54052,1.54228,1.54104,1.54268,1.54071,1.54245
2015-02-26 05 PM,1.54232,1.54246,1.54013,1.54065,1.54253,1.54266,1.54032,1.54083
2015-02-26 06 PM,1.54066,1.54140,1.53967,1.54132,1.54085,1.54164,1.53986,1.54151
2015-02-26 07 PM,1.54138,1.54159,1.54027,1.54028,1.54157,1.54179,1.54053,1.54053
2015-02-26 08 PM,1.54022,1.54088,1.53936,1.54026,1.54048,1.54109,1.53957,1.54048
2015-02-26 09 PM,1.54027,1.54119,1.54023,1.54041,1.54048,1.54147,1.54042,1.54093
2015-02-26 10 PM,1.54016,1.54101,1.53989,1.54064,1.54086,1.54159,1.54076,1.54103
2015-02-26 11 PM,1.54064,1.54181,1.54062,1.54131,1.54101,1.54211,1.54101,1.54159
2015-02-27,1.54130,1.54247,1.54114,1.54247,1.54161,1.54270,1.54143,1.54269
2015-02-27 01 AM,1.54245,1.54278,1.54176,1.54262,1.54266,1.54298,1.54198,1.54284
2015-02-27 02 AM,1.54257,1.54331,1.54218,1.54324,1.54279,1.54355,1.54241,1.54345
2015-02-27 03 AM,1.54319,1.54381,1.54287,1.54343,1.54339,1.54402,1.54309,1.54365
2015-02-27 04 AM,1.54346,1.54383,1.54329,1.54374,1.54366,1.54406,1.54350,1.54395
2015-02-27 05 AM,1.54374,1.54467,1.54366,1.54463,1.54392,1.54490,1.54386,1.54480
2015-02-27 06 AM,1.54457,1.54477,1.54247,1.54265,1.54476,1.54498,1.54273,1.54289
2015-02-27 07 AM,1.54270,1.54414,1.54233,1.54391,1.54294,1.54437,1.54255,1.54411
2015-02-27 08 AM,1.54391,1.54415,1.53855,1.53882,1.54413,1.54432,1.53879,1.53901
2015-02-27 09 AM,1.53875,1.54116,1.53843,1.53941,1.53896,1.54148,1.53865,1.53958
2015-02-27 10 AM,1.53945,1.54089,1.53833,1.54019,1.53965,1.54107,1.53855,1.54037
2015-02-27 11 AM,1.54024,1.54313,1.53959,1.54286,1.54044,1.54334,1.53976,1.54309
2015-02-27 12 PM,1.54285,1.54454,1.54257,1.54438,1.54301,1.54478,1.54284,1.54457
2015-02-27 01 PM,1.54443,1.54478,1.54238,1.54259,1.54463,1.54564,1.54256,1.54277
2015-02-27 02 PM,1.54254,1.54276,1.53954,1.54110,1.54272,1.54295,1.53972,1.54162
